small_sigma,big_sigma,threshold_abs,min_distance,min_net_intensity_p90,min_net_intensity_mean,precision,recall,f1,tp,fp,fn,count_mae,annotated_frames,balanced_score
1.0,7.0,18.0,4,24.0,11.0,0.8679678530424799,0.8217391304347826,0.8442211055276383,756,115,164,8.9,10,0.8353211055276383
1.0,7.0,18.0,4,26.0,11.0,0.8679678530424799,0.8217391304347826,0.8442211055276383,756,115,164,8.9,10,0.8353211055276383
1.0,7.0,18.0,4,28.0,11.0,0.8679678530424799,0.8217391304347826,0.8442211055276383,756,115,164,8.9,10,0.8353211055276383
1.2,11.0,18.0,6,29.0,9.0,0.8319238900634249,0.8554347826086957,0.8435155412647375,787,159,133,8.2,10,0.8353155412647375
1.0,9.0,22.0,7,24.0,9.0,0.8616780045351474,0.8260869565217391,0.8435072142064373,760,122,160,8.2,10,0.8353072142064373
1.0,9.0,22.0,7,26.0,9.0,0.8616780045351474,0.8260869565217391,0.8435072142064373,760,122,160,8.2,10,0.8353072142064373
1.0,9.0,22.0,7,28.0,9.0,0.8616780045351474,0.8260869565217391,0.8435072142064373,760,122,160,8.2,10,0.8353072142064373
1.0,9.0,19.5,6,33.0,12.0,0.9302325581395349,0.782608695652174,0.8500590318772138,720,54,200,14.8,10,0.8352590318772137
1.0,9.0,19.5,4,33.0,12.0,0.9279279279279279,0.783695652173913,0.8497348261638185,721,56,199,14.5,10,0.8352348261638185
1.0,11.0,21.0,7,33.0,12.0,0.9431968295904888,0.7760869565217391,0.8515205724508049,714,43,206,16.3,10,0.8352205724508049
1.0,7.0,19.5,6,31.0,12.0,0.9256410256410257,0.7847826086956522,0.8494117647058824,722,58,198,14.2,10,0.8352117647058824
1.0,7.0,19.5,6,32.0,12.0,0.9256410256410257,0.7847826086956522,0.8494117647058824,722,58,198,14.2,10,0.8352117647058824
1.0,7.0,20.0,4,24.0,12.0,0.9256410256410257,0.7847826086956522,0.8494117647058824,722,58,198,14.2,10,0.8352117647058824
1.0,7.0,20.0,4,26.0,12.0,0.9256410256410257,0.7847826086956522,0.8494117647058824,722,58,198,14.2,10,0.8352117647058824
1.0,7.0,20.0,4,28.0,12.0,0.9256410256410257,0.7847826086956522,0.8494117647058824,722,58,198,14.2,10,0.8352117647058824
1.0,7.0,20.0,4,29.0,12.0,0.9256410256410257,0.7847826086956522,0.8494117647058824,722,58,198,14.2,10,0.8352117647058824
1.0,7.0,20.0,4,30.0,12.0,0.9256410256410257,0.7847826086956522,0.8494117647058824,722,58,198,14.2,10,0.8352117647058824
1.2,7.0,22.0,7,30.0,10.0,0.9696551724137931,0.7641304347826087,0.8547112462006079,703,22,217,19.5,10,0.8352112462006079
1.0,7.0,18.0,6,31.0,11.0,0.8723897911832946,0.8173913043478261,0.8439955106621774,752,110,168,8.8,10,0.8351955106621773
1.0,9.0,18.0,6,30.0,11.0,0.8723897911832946,0.8173913043478261,0.8439955106621774,752,110,168,8.8,10,0.8351955106621773
1.0,11.0,18.0,6,31.0,11.0,0.8723897911832946,0.8173913043478261,0.8439955106621774,752,110,168,8.8,10,0.8351955106621773
1.0,11.0,19.5,6,24.0,12.0,0.9233716475095786,0.7858695652173913,0.8490898414562537,723,60,197,13.9,10,0.8351898414562536
1.0,11.0,19.5,6,26.0,12.0,0.9233716475095786,0.7858695652173913,0.8490898414562537,723,60,197,13.9,10,0.8351898414562536
1.0,11.0,19.5,6,28.0,12.0,0.9233716475095786,0.7858695652173913,0.8490898414562537,723,60,197,13.9,10,0.8351898414562536
1.0,11.0,19.5,6,29.0,12.0,0.9233716475095786,0.7858695652173913,0.8490898414562537,723,60,197,13.9,10,0.8351898414562536
1.0,11.0,19.5,6,30.0,12.0,0.9233716475095786,0.7858695652173913,0.8490898414562537,723,60,197,13.9,10,0.8351898414562536
1.0,9.0,20.0,5,29.0,9.0,0.8253638253638254,0.8630434782608696,0.8437832093517534,794,168,126,8.6,10,0.8351832093517534
1.0,9.0,20.5,7,24.0,12.0,0.9384010484927916,0.7782608695652173,0.8508615567439097,716,47,204,15.7,10,0.8351615567439097
1.0,9.0,20.5,7,26.0,12.0,0.9384010484927916,0.7782608695652173,0.8508615567439097,716,47,204,15.7,10,0.8351615567439097
1.0,9.0,20.5,7,28.0,12.0,0.9384010484927916,0.7782608695652173,0.8508615567439097,716,47,204,15.7,10,0.8351615567439097
1.0,9.0,20.5,7,29.0,12.0,0.9384010484927916,0.7782608695652173,0.8508615567439097,716,47,204,15.7,10,0.8351615567439097
1.0,9.0,20.5,7,30.0,12.0,0.9384010484927916,0.7782608695652173,0.8508615567439097,716,47,204,15.7,10,0.8351615567439097
1.0,11.0,20.5,7,24.0,12.0,0.9384010484927916,0.7782608695652173,0.8508615567439097,716,47,204,15.7,10,0.8351615567439097
1.0,11.0,20.5,7,26.0,12.0,0.9384010484927916,0.7782608695652173,0.8508615567439097,716,47,204,15.7,10,0.8351615567439097
1.0,11.0,20.5,7,28.0,12.0,0.9384010484927916,0.7782608695652173,0.8508615567439097,716,47,204,15.7,10,0.8351615567439097
1.0,11.0,20.5,7,29.0,12.0,0.9384010484927916,0.7782608695652173,0.8508615567439097,716,47,204,15.7,10,0.8351615567439097
1.0,11.0,20.5,7,30.0,12.0,0.9384010484927916,0.7782608695652173,0.8508615567439097,716,47,204,15.7,10,0.8351615567439097
1.0,7.0,20.0,4,30.0,9.0,0.8284518828451883,0.8608695652173913,0.8443496801705758,792,164,128,9.2,10,0.8351496801705758
1.0,9.0,20.0,4,29.0,9.0,0.8246887966804979,0.8641304347826086,0.8439490445859872,795,169,125,8.8,10,0.8351490445859872
1.0,7.0,20.5,6,33.0,12.0,0.9360313315926893,0.7793478260869565,0.8505338078291815,717,49,203,15.4,10,0.8351338078291816
1.0,9.0,20.0,5,28.0,9.0,0.8224974200206399,0.866304347826087,0.8438327157226047,797,172,123,8.7,10,0.8351327157226046
1.0,7.0,21.0,6,29.0,9.0,0.8466593647316539,0.8402173913043478,0.8434260774686307,773,140,147,8.3,10,0.8351260774686308
1.0,7.0,20.5,4,33.0,12.0,0.9336801040312094,0.7804347826086957,0.8502072232089996,718,51,202,15.1,10,0.8351072232089995
1.0,9.0,20.0,4,28.0,9.0,0.8218331616889805,0.8673913043478261,0.8439978847170809,798,173,122,8.9,10,0.8350978847170809
1.0,11.0,21.0,5,33.0,9.0,0.8492849284928493,0.8391304347826087,0.8441771459814106,772,137,148,9.1,10,0.8350771459814106
1.0,9.0,21.5,6,32.0,9.0,0.8565022421524664,0.8304347826086956,0.8432671081677705,764,128,156,8.2,10,0.8350671081677705
1.0,9.0,20.0,4,30.0,9.0,0.826722338204593,0.8608695652173913,0.8434504792332269,792,166,128,8.4,10,0.835050479233227
1.0,7.0,21.0,4,24.0,9.0,0.8427331887201736,0.8445652173913043,0.8436482084690553,777,145,143,8.6,10,0.8350482084690553
1.0,7.0,21.0,4,26.0,9.0,0.8427331887201736,0.8445652173913043,0.8436482084690553,777,145,143,8.6,10,0.8350482084690553
1.2,9.0,18.0,6,29.0,8.0,0.817258883248731,0.875,0.8451443569553807,805,180,115,10.1,10,0.8350443569553807
1.0,7.0,21.0,4,33.0,8.0,0.8387096774193549,0.8478260869565217,0.8432432432432434,780,150,140,8.2,10,0.8350432432432434
1.0,11.0,19.5,7,29.0,10.0,0.8557046979865772,0.8315217391304348,0.8434399117971335,765,129,155,8.4,10,0.8350399117971335
1.0,9.0,20.0,4,26.0,9.0,0.8205128205128205,0.8695652173913043,0.8443271767810026,800,175,120,9.3,10,0.8350271767810026
1.0,9.0,19.5,5,24.0,12.0,0.9233716475095786,0.7858695652173913,0.8490898414562537,723,60,197,14.1,10,0.8349898414562537
1.0,9.0,19.5,5,26.0,12.0,0.9233716475095786,0.7858695652173913,0.8490898414562537,723,60,197,14.1,10,0.8349898414562537
1.0,9.0,19.5,5,28.0,12.0,0.9233716475095786,0.7858695652173913,0.8490898414562537,723,60,197,14.1,10,0.8349898414562537
1.0,9.0,19.5,5,29.0,12.0,0.9233716475095786,0.7858695652173913,0.8490898414562537,723,60,197,14.1,10,0.8349898414562537
1.0,9.0,19.5,5,30.0,12.0,0.9233716475095786,0.7858695652173913,0.8490898414562537,723,60,197,14.1,10,0.8349898414562537
1.0,11.0,20.5,7,24.0,11.0,0.8975609756097561,0.8,0.8459770114942529,736,84,184,11.0,10,0.8349770114942529
1.0,11.0,20.5,7,26.0,11.0,0.8975609756097561,0.8,0.8459770114942529,736,84,184,11.0,10,0.8349770114942529
1.0,11.0,20.5,7,28.0,11.0,0.8975609756097561,0.8,0.8459770114942529,736,84,184,11.0,10,0.8349770114942529
1.0,11.0,21.5,5,29.0,9.0,0.8474204171240395,0.8391304347826087,0.8432550518842162,772,139,148,8.3,10,0.8349550518842163
1.0,7.0,20.0,5,28.0,9.0,0.8240165631469979,0.8652173913043478,0.8441145281018028,796,170,124,9.2,10,0.8349145281018028
1.0,7.0,20.0,4,28.0,9.0,0.8233471074380165,0.866304347826087,0.8442796610169492,797,171,123,9.4,10,0.8348796610169492
1.0,7.0,21.5,4,30.0,8.0,0.8354700854700855,0.85,0.8426724137931035,782,154,138,7.8,10,0.8348724137931035
1.0,7.0,19.5,5,33.0,12.0,0.9267352185089974,0.783695652173913,0.8492343934040046,721,57,199,14.4,10,0.8348343934040047
1.0,7.0,20.0,5,31.0,12.0,0.9267352185089974,0.783695652173913,0.8492343934040046,721,57,199,14.4,10,0.8348343934040047
1.0,7.0,20.0,5,32.0,12.0,0.9267352185089974,0.783695652173913,0.8492343934040046,721,57,199,14.4,10,0.8348343934040047
1.2,7.0,22.0,7,31.0,10.0,0.970954356846473,0.7630434782608696,0.8545343883140597,702,21,218,19.7,10,0.8348343883140596
1.2,7.0,22.0,7,32.0,10.0,0.970954356846473,0.7630434782608696,0.8545343883140597,702,21,218,19.7,10,0.8348343883140596
1.2,7.0,22.0,7,33.0,10.0,0.970954356846473,0.7630434782608696,0.8545343883140597,702,21,218,19.7,10,0.8348343883140596
1.0,7.0,20.5,4,33.0,9.0,0.8460698689956332,0.842391304347826,0.8442265795206971,775,141,145,9.4,10,0.8348265795206972
1.0,11.0,18.0,7,29.0,11.0,0.8770491803278688,0.8141304347826087,0.8444193912063134,749,105,171,9.6,10,0.8348193912063133
1.0,7.0,18.0,7,24.0,11.0,0.8751458576429405,0.8152173913043478,0.8441193021947102,750,107,170,9.3,10,0.8348193021947102
1.0,7.0,18.0,7,26.0,11.0,0.8751458576429405,0.8152173913043478,0.8441193021947102,750,107,170,9.3,10,0.8348193021947102
1.0,7.0,18.0,7,28.0,11.0,0.8751458576429405,0.8152173913043478,0.8441193021947102,750,107,170,9.3,10,0.8348193021947102
1.0,9.0,21.0,7,31.0,12.0,0.941952506596306,0.7760869565217391,0.8510131108462455,714,44,206,16.2,10,0.8348131108462455
1.0,9.0,21.0,7,32.0,12.0,0.941952506596306,0.7760869565217391,0.8510131108462455,714,44,206,16.2,10,0.8348131108462455
1.0,7.0,20.0,4,26.0,9.0,0.8220164609053497,0.8684782608695653,0.8446088794926003,799,173,121,9.8,10,0.8348088794926003
1.0,11.0,18.0,6,24.0,11.0,0.868663594470046,0.8195652173913044,0.843400447427293,754,114,166,8.6,10,0.834800447427293
1.0,11.0,18.0,6,26.0,11.0,0.868663594470046,0.8195652173913044,0.843400447427293,754,114,166,8.6,10,0.834800447427293
1.0,11.0,18.0,6,28.0,11.0,0.868663594470046,0.8195652173913044,0.843400447427293,754,114,166,8.6,10,0.834800447427293
1.0,11.0,18.0,5,33.0,10.0,0.8457330415754923,0.8402173913043478,0.8429661941112324,773,141,147,8.2,10,0.8347661941112324
1.0,9.0,21.0,5,33.0,9.0,0.8516057585825028,0.8358695652173913,0.8436642896324739,769,134,151,8.9,10,0.8347642896324738
1.0,11.0,20.0,7,24.0,10.0,0.8589164785553047,0.8271739130434783,0.8427464008859359,761,125,159,8.0,10,0.8347464008859359
1.0,11.0,20.0,7,26.0,10.0,0.8589164785553047,0.8271739130434783,0.8427464008859359,761,125,159,8.0,10,0.8347464008859359
1.0,11.0,20.0,7,28.0,10.0,0.8589164785553047,0.8271739130434783,0.8427464008859359,761,125,159,8.0,10,0.8347464008859359
1.2,11.0,20.0,7,30.0,9.0,0.8776470588235294,0.8108695652173913,0.8429378531073447,746,104,174,8.2,10,0.8347378531073447
1.2,9.0,20.0,7,30.0,8.0,0.8692129629629629,0.816304347826087,0.8419282511210762,751,113,169,7.2,10,0.8347282511210762
1.0,11.0,19.5,7,24.0,11.0,0.8875598086124402,0.8065217391304348,0.8451025056947609,742,94,178,10.4,10,0.8347025056947609
1.0,11.0,19.5,7,26.0,11.0,0.8875598086124402,0.8065217391304348,0.8451025056947609,742,94,178,10.4,10,0.8347025056947609
1.0,11.0,19.5,7,28.0,11.0,0.8875598086124402,0.8065217391304348,0.8451025056947609,742,94,178,10.4,10,0.8347025056947609
1.0,7.0,22.0,7,33.0,9.0,0.8779342723004695,0.8130434782608695,0.8442437923250564,748,104,172,9.6,10,0.8346437923250564
1.0,7.0,21.0,7,29.0,9.0,0.8514412416851441,0.8347826086956521,0.8430296377607025,768,134,152,8.4,10,0.8346296377607025
1.0,11.0,21.5,5,31.0,9.0,0.8506637168141593,0.8358695652173913,0.843201754385965,769,135,151,8.6,10,0.834601754385965
1.0,9.0,19.5,4,24.0,12.0,0.9221938775510204,0.7858695652173913,0.8485915492957746,723,61,197,14.0,10,0.8345915492957746
1.0,9.0,19.5,4,26.0,12.0,0.9221938775510204,0.7858695652173913,0.8485915492957746,723,61,197,14.0,10,0.8345915492957746
1.0,9.0,19.5,4,28.0,12.0,0.9221938775510204,0.7858695652173913,0.8485915492957746,723,61,197,14.0,10,0.8345915492957746
1.0,9.0,19.5,4,29.0,12.0,0.9221938775510204,0.7858695652173913,0.8485915492957746,723,61,197,14.0,10,0.8345915492957746
1.0,9.0,19.5,4,30.0,12.0,0.9221938775510204,0.7858695652173913,0.8485915492957746,723,61,197,14.0,10,0.8345915492957746
1.0,11.0,21.0,4,33.0,9.0,0.8483516483516483,0.8391304347826087,0.8437158469945356,772,138,148,9.2,10,0.8345158469945356
1.0,7.0,22.0,5,24.0,8.0,0.8429661941112323,0.8402173913043478,0.8415895481763745,773,144,147,7.1,10,0.8344895481763746
1.0,7.0,22.0,5,26.0,8.0,0.8429661941112323,0.8402173913043478,0.8415895481763745,773,144,147,7.1,10,0.8344895481763746
1.0,7.0,22.0,5,28.0,8.0,0.8429661941112323,0.8402173913043478,0.8415895481763745,773,144,147,7.1,10,0.8344895481763746
1.0,9.0,20.0,4,24.0,9.0,0.819672131147541,0.8695652173913043,0.8438818565400844,800,176,120,9.4,10,0.8344818565400844
1.0,9.0,21.5,6,24.0,9.0,0.8487858719646799,0.8358695652173913,0.8422782037239869,769,137,151,7.8,10,0.8344782037239868
1.0,9.0,21.5,6,26.0,9.0,0.8487858719646799,0.8358695652173913,0.8422782037239869,769,137,151,7.8,10,0.8344782037239868
1.0,9.0,21.5,6,28.0,9.0,0.8487858719646799,0.8358695652173913,0.8422782037239869,769,137,151,7.8,10,0.8344782037239868
1.0,7.0,18.0,7,30.0,11.0,0.876905041031653,0.8130434782608695,0.8437676254935138,748,105,172,9.3,10,0.8344676254935138
1.0,7.0,19.5,6,33.0,12.0,0.9278350515463918,0.782608695652174,0.8490566037735848,720,56,200,14.6,10,0.8344566037735849
1.0,11.0,19.5,6,29.0,10.0,0.8480176211453745,0.8369565217391305,0.8424507658643325,770,138,150,8.0,10,0.8344507658643325
1.0,7.0,18.0,6,32.0,11.0,0.8722415795586528,0.816304347826087,0.8433464345873106,751,110,169,8.9,10,0.8344464345873106
1.0,9.0,18.0,6,31.0,11.0,0.8722415795586528,0.816304347826087,0.8433464345873106,751,110,169,8.9,10,0.8344464345873106
1.0,11.0,18.0,6,32.0,11.0,0.8722415795586528,0.816304347826087,0.8433464345873106,751,110,169,8.9,10,0.8344464345873106
1.0,9.0,21.0,7,33.0,12.0,0.9431216931216931,0.775,0.850835322195704,713,43,207,16.4,10,0.834435322195704
1.0,11.0,21.5,7,24.0,12.0,0.9431216931216931,0.775,0.850835322195704,713,43,207,16.4,10,0.834435322195704
1.0,11.0,21.5,7,26.0,12.0,0.9431216931216931,0.775,0.850835322195704,713,43,207,16.4,10,0.834435322195704
1.0,11.0,21.5,7,28.0,12.0,0.9431216931216931,0.775,0.850835322195704,713,43,207,16.4,10,0.834435322195704
1.0,11.0,21.5,7,29.0,12.0,0.9431216931216931,0.775,0.850835322195704,713,43,207,16.4,10,0.834435322195704
1.0,11.0,21.5,7,30.0,12.0,0.9431216931216931,0.775,0.850835322195704,713,43,207,16.4,10,0.834435322195704
1.0,7.0,19.5,4,33.0,12.0,0.9255455712451861,0.783695652173913,0.8487345497351382,721,58,199,14.3,10,0.8344345497351382
1.0,7.0,20.0,4,31.0,12.0,0.9255455712451861,0.783695652173913,0.8487345497351382,721,58,199,14.3,10,0.8344345497351382
1.0,7.0,20.0,4,32.0,12.0,0.9255455712451861,0.783695652173913,0.8487345497351382,721,58,199,14.3,10,0.8344345497351382
1.0,11.0,19.5,5,33.0,12.0,0.9255455712451861,0.783695652173913,0.8487345497351382,721,58,199,14.3,10,0.8344345497351382
1.0,9.0,18.0,5,24.0,11.0,0.8676639815880323,0.8195652173913044,0.8429290106204584,754,115,166,8.5,10,0.8344290106204585
1.0,9.0,18.0,5,26.0,11.0,0.8676639815880323,0.8195652173913044,0.8429290106204584,754,115,166,8.5,10,0.8344290106204585
1.0,9.0,18.0,5,28.0,11.0,0.8676639815880323,0.8195652173913044,0.8429290106204584,754,115,166,8.5,10,0.8344290106204585
1.2,11.0,18.0,5,24.0,13.0,0.9696132596685083,0.7630434782608696,0.8540145985401459,702,22,218,19.6,10,0.834414598540146
1.2,11.0,18.0,5,26.0,13.0,0.9696132596685083,0.7630434782608696,0.8540145985401459,702,22,218,19.6,10,0.834414598540146
1.2,11.0,18.0,5,28.0,13.0,0.9696132596685083,0.7630434782608696,0.8540145985401459,702,22,218,19.6,10,0.834414598540146
1.2,11.0,18.0,5,29.0,13.0,0.9696132596685083,0.7630434782608696,0.8540145985401459,702,22,218,19.6,10,0.834414598540146
1.2,11.0,18.0,5,30.0,13.0,0.9696132596685083,0.7630434782608696,0.8540145985401459,702,22,218,19.6,10,0.834414598540146
1.0,11.0,19.5,6,31.0,12.0,0.9232736572890026,0.7847826086956522,0.8484136310223266,722,60,198,14.0,10,0.8344136310223266
1.0,11.0,19.5,6,32.0,12.0,0.9232736572890026,0.7847826086956522,0.8484136310223266,722,60,198,14.0,10,0.8344136310223266
1.0,9.0,20.5,7,33.0,12.0,0.9407114624505929,0.7760869565217391,0.8505062537224538,714,45,206,16.1,10,0.8344062537224538
1.0,11.0,20.5,7,33.0,12.0,0.9407114624505929,0.7760869565217391,0.8505062537224538,714,45,206,16.1,10,0.8344062537224538
1.0,9.0,20.5,7,31.0,12.0,0.9383202099737533,0.7771739130434783,0.8501783590963139,715,47,205,15.8,10,0.8343783590963139
1.0,9.0,20.5,7,32.0,12.0,0.9383202099737533,0.7771739130434783,0.8501783590963139,715,47,205,15.8,10,0.8343783590963139
1.0,11.0,20.5,7,31.0,12.0,0.9383202099737533,0.7771739130434783,0.8501783590963139,715,47,205,15.8,10,0.8343783590963139
1.0,11.0,20.5,7,32.0,12.0,0.9383202099737533,0.7771739130434783,0.8501783590963139,715,47,205,15.8,10,0.8343783590963139
1.0,9.0,22.0,5,33.0,8.0,0.8528428093645485,0.8315217391304348,0.8420473307649974,765,132,155,7.7,10,0.8343473307649973
1.2,11.0,18.0,5,29.0,8.0,0.813508064516129,0.8771739130434782,0.8441422594142259,807,185,113,9.8,10,0.8343422594142259
1.0,7.0,22.0,6,24.0,8.0,0.8437158469945355,0.8391304347826087,0.84141689373297,772,143,148,7.1,10,0.83431689373297
1.0,7.0,22.0,6,26.0,8.0,0.8437158469945355,0.8391304347826087,0.84141689373297,772,143,148,7.1,10,0.83431689373297
1.0,7.0,22.0,6,28.0,8.0,0.8437158469945355,0.8391304347826087,0.84141689373297,772,143,148,7.1,10,0.83431689373297
1.0,9.0,19.5,7,24.0,12.0,0.9289405684754521,0.7815217391304348,0.8488783943329398,719,55,201,14.6,10,0.8342783943329398
1.0,9.0,19.5,7,26.0,12.0,0.9289405684754521,0.7815217391304348,0.8488783943329398,719,55,201,14.6,10,0.8342783943329398
1.0,9.0,19.5,7,28.0,12.0,0.9289405684754521,0.7815217391304348,0.8488783943329398,719,55,201,14.6,10,0.8342783943329398
1.0,9.0,19.5,7,29.0,12.0,0.9289405684754521,0.7815217391304348,0.8488783943329398,719,55,201,14.6,10,0.8342783943329398
1.0,9.0,19.5,7,30.0,12.0,0.9289405684754521,0.7815217391304348,0.8488783943329398,719,55,201,14.6,10,0.8342783943329398
1.0,7.0,20.0,4,24.0,9.0,0.8211716341212744,0.8684782608695653,0.844162704701532,799,174,121,9.9,10,0.834262704701532
1.0,9.0,22.0,5,29.0,8.0,0.83745963401507,0.8456521739130435,0.8415359653866954,778,151,142,7.3,10,0.8342359653866954
1.0,9.0,18.0,5,33.0,10.0,0.8455640744797371,0.8391304347826087,0.8423349699945444,772,141,148,8.1,10,0.8342349699945444
1.0,7.0,20.0,5,29.0,9.0,0.8260416666666667,0.8619565217391304,0.8436170212765958,793,167,127,9.4,10,0.8342170212765958
1.0,9.0,19.5,5,31.0,12.0,0.9232736572890026,0.7847826086956522,0.8484136310223266,722,60,198,14.2,10,0.8342136310223266
1.0,9.0,19.5,5,32.0,12.0,0.9232736572890026,0.7847826086956522,0.8484136310223266,722,60,198,14.2,10,0.8342136310223266
1.0,7.0,21.0,6,31.0,9.0,0.8489525909592062,0.8369565217391305,0.842911877394636,770,137,150,8.7,10,0.834211877394636
1.0,11.0,18.0,4,33.0,10.0,0.8448087431693989,0.8402173913043478,0.8425068119891008,773,142,147,8.3,10,0.8342068119891008
1.0,9.0,21.0,4,33.0,9.0,0.8506637168141593,0.8358695652173913,0.843201754385965,769,135,151,9.0,10,0.834201754385965
1.0,7.0,20.0,4,29.0,9.0,0.8253638253638254,0.8630434782608696,0.8437832093517534,794,168,126,9.6,10,0.8341832093517534
1.2,7.0,21.5,5,24.0,12.0,0.9789621318373072,0.758695652173913,0.8548683404776485,698,15,222,20.7,10,0.8341683404776484
1.2,7.0,21.5,5,26.0,12.0,0.9789621318373072,0.758695652173913,0.8548683404776485,698,15,222,20.7,10,0.8341683404776484
1.2,7.0,21.5,5,28.0,12.0,0.9789621318373072,0.758695652173913,0.8548683404776485,698,15,222,20.7,10,0.8341683404776484
1.2,7.0,21.5,5,29.0,12.0,0.9789621318373072,0.758695652173913,0.8548683404776485,698,15,222,20.7,10,0.8341683404776484
1.2,7.0,21.5,5,30.0,12.0,0.9789621318373072,0.758695652173913,0.8548683404776485,698,15,222,20.7,10,0.8341683404776484
1.2,7.0,21.5,6,24.0,12.0,0.9789621318373072,0.758695652173913,0.8548683404776485,698,15,222,20.7,10,0.8341683404776484
1.2,7.0,21.5,6,26.0,12.0,0.9789621318373072,0.758695652173913,0.8548683404776485,698,15,222,20.7,10,0.8341683404776484
1.2,7.0,21.5,6,28.0,12.0,0.9789621318373072,0.758695652173913,0.8548683404776485,698,15,222,20.7,10,0.8341683404776484
1.2,7.0,21.5,6,29.0,12.0,0.9789621318373072,0.758695652173913,0.8548683404776485,698,15,222,20.7,10,0.8341683404776484
1.2,7.0,21.5,6,30.0,12.0,0.9789621318373072,0.758695652173913,0.8548683404776485,698,15,222,20.7,10,0.8341683404776484
1.2,11.0,19.5,7,33.0,9.0,0.8758782201405152,0.8130434782608695,0.843291995490417,748,106,172,9.2,10,0.834091995490417
1.0,11.0,18.0,7,30.0,11.0,0.8777908343125734,0.8119565217391305,0.8435911914172785,747,104,173,9.5,10,0.8340911914172785
1.0,7.0,21.5,6,32.0,8.0,0.8422198041349293,0.841304347826087,0.8417618270799347,774,145,146,7.7,10,0.8340618270799347
1.0,11.0,19.5,6,33.0,12.0,0.9266409266409267,0.782608695652174,0.8485562757807896,720,57,200,14.5,10,0.8340562757807897
1.0,7.0,22.0,7,30.0,9.0,0.8703703703703703,0.8173913043478261,0.8430493273542601,752,112,168,9.0,10,0.8340493273542601
1.0,11.0,21.5,4,31.0,9.0,0.8497237569060774,0.8358695652173913,0.8427397260273973,769,136,151,8.7,10,0.8340397260273973
1.0,11.0,19.5,4,33.0,12.0,0.9243589743589744,0.783695652173913,0.848235294117647,721,59,199,14.2,10,0.834035294117647
1.0,7.0,19.5,5,24.0,12.0,0.9220945083014048,0.7847826086956522,0.8479154433352907,722,61,198,13.9,10,0.8340154433352907
